,Unnamed: 0,pause_status,position,pause_G,pause_C,context_G,context_C,gene,start_dist_rel,end_dist_rel,gene_len,ref_base_A,ref_base_C,ref_base_G,ref_base_T,trans_base_A,trans_base_C,trans_base_G,trans_base_T
5339,19083,0,-0.15092131177061727,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.3660531222327254,0.36605312223272546,-0.7899423781140857,0,0,1,0,0,0,1,0
5340,19084,0,-0.1509176488119421,1.4539555452497166,0.9077068533236075,1.4539555428137343,0.9077068569618659,1,-0.34244201123272544,0.34244201123272533,-0.7899423781140857,0,0,1,0,1,0,0,0
5341,19085,0,-0.15074764443578384,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,-0.36314733623272544,0.3631473362327253,-0.10665076035567371,0,0,1,0,0,1,0,0
5342,19086,0,-0.15073062245135227,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.3024714532327254,0.3024714532327254,-0.10665076035567371,0,0,0,1,0,0,1,0
5343,19087,0,-0.15055221481705688,0.8955796342787719,1.4681292726154007,0.8955796377800159,1.4681292703688922,1,0.3334732477672745,-0.3334732477672746,-0.10665076035567371,0,1,0,0,0,0,1,0
5344,19088,0,-0.15054575077233603,-1.8962998920987801,-0.2131379662056171,-1.896299887388575,-0.21313796985218594,1,0.3565147217672746,-0.3565147217672746,-0.10665076035567371,0,0,0,1,0,0,1,0
5345,19089,0,-0.15051106039900083,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.4801706357672747,-0.4801706357672746,-0.10665076035567371,1,0,0,0,0,1,0,0
5346,19090,0,-0.1504630109999092,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.3677556312327254,0.36775563123272537,-0.5433938562424937,0,1,0,0,0,0,1,0
5347,19091,0,-0.1503822104408986,-0.7795480796492813,3.1493965114364175,-0.7795480773211387,3.1493965105899697,1,0.035470175767274625,-0.03547017576727457,-0.5433938562424937,0,1,0,0,0,0,0,1
5348,19092,0,-0.15035398411228426,1.4539555452497166,-1.3339827952620225,1.4539555428137343,-1.333982796666238,1,0.17633039076727464,-0.17633039076727458,-0.5433938562424937,1,0,0,0,1,0,0,0
5349,19093,0,-0.1502729680851163,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.4444719252327254,0.4444719252327254,0.01310137883909953,0,0,1,0,0,0,1,0
5350,19094,0,-0.15026973606275587,1.4539555452497166,0.9077068533236075,1.4539555428137343,0.9077068569618659,1,-0.4337881652327254,0.43378816523272545,0.01310137883909953,0,1,0,0,0,0,0,1
5351,19095,0,-0.15026844325381172,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.42951466023272544,0.42951466023272544,0.01310137883909953,1,0,0,0,0,0,1,0
5352,19096,0,-0.15019130565347627,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.1745289052327254,0.17452890523272546,0.01310137883909953,0,1,0,0,0,1,0,0
5353,19097,0,-0.15005706899144,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.26920328776727454,-0.26920328776727465,0.01310137883909953,0,1,0,0,0,0,0,1
5354,19098,0,-0.14994739569934298,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,-0.4742346642327254,0.4742346642327253,0.29839323986194166,0,0,1,0,1,0,0,0
5355,19099,0,-0.14917903625019163,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,-0.17678318623272543,0.17678318623272538,0.1363756397748955,1,0,0,0,0,0,1,0
5356,19100,0,-0.1491669700333794,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.1396725172327254,0.13967251723272545,0.1363756397748955,0,0,1,0,0,1,0,0
5357,19101,0,-0.14915274913499352,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.09593494223272542,0.09593494223272536,0.1363756397748955,0,0,1,0,1,0,0,0
5358,19102,0,-0.14913788183213558,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.0502092962327253,0.05020929623272541,0.1363756397748955,0,0,0,1,0,0,0,1
5359,19103,0,-0.149016573259541,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,0.32288546876727464,-0.3228854687672746,0.1363756397748955,0,0,1,0,0,0,0,1
5360,19104,0,-0.14901377217349532,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.33150044576727467,-0.33150044576727455,0.1363756397748955,0,0,1,0,1,0,0,0
5361,19105,0,-0.14890733090375868,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.48794622423272543,0.4879462242327254,-0.14891622124794662,0,1,0,0,0,0,0,1
5362,19106,0,-0.14860093518399053,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.40318315623272544,0.4031831562327254,-0.02211983857112789,1,0,0,0,0,0,1,0
5363,19107,0,-0.14684723985122475,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,-0.32484113023272543,0.32484113023272543,-0.2581019952196516,0,1,0,0,0,1,0,0
5364,19108,0,-0.1467354118775541,0.33720373280021726,2.0285516823800127,0.33720373274629756,2.0285516837759183,1,0.11761411276727463,-0.11761411276727463,-0.2581019952196516,0,0,1,0,0,0,0,1
5365,19109,0,-0.14672442300152866,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.1610923737672746,-0.16109237376727464,-0.2581019952196516,0,1,0,0,0,0,1,0
5366,19110,0,-0.14670804742156918,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.2258835077672745,-0.22588350776727462,-0.2581019952196516,0,1,0,0,0,1,0,0
5367,19111,0,-0.14670050603606152,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.2557215297672746,-0.2557215297672746,-0.2581019952196516,0,0,1,0,0,0,0,1
5368,19112,0,-0.14667615813427967,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.3520557157672747,-0.35205571576727457,-0.2581019952196516,0,1,0,0,1,0,0,0
5369,19113,0,-0.14666624659904104,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.3912714017672746,-0.3912714017672746,-0.2581019952196516,1,0,0,0,0,1,0,0
5370,19114,0,-0.14654666177170536,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.17581692823272543,0.17581692823272543,-0.45886293445794796,0,0,1,0,0,0,0,1
5371,19115,0,-0.1464057455967909,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.4768776827672745,-0.4768776827672746,-0.45886293445794796,1,0,0,0,1,0,0,0
5372,19116,0,-0.14638699986710044,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,-0.4704639452327254,0.4704639452327254,-0.41307535182465227,0,1,0,0,0,0,1,0
5373,19117,0,-0.14612520605590615,-1.8962998920987801,0.9077068533236075,-1.896299887388575,0.9077068569618659,1,0.0,0.0,0.0,1,0,0,0,0,0,1,0
5374,19118,0,-0.14610839953963195,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.1608943922327254,0.1608943922327254,-1.4873224828365887,0,0,1,0,0,0,0,1
5375,19119,0,-0.14603837238848943,-2.4546757935773345,0.9077068533236075,-2.4546757924222935,0.9077068569618659,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
5376,19120,0,-0.14603686411138792,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
5377,19121,0,-0.14545079072336445,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.1751286952327254,0.17512869523272545,0.9746406141383082,0,0,0,1,0,0,0,1
5378,19122,0,-0.1453831337219529,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.03387813323272543,0.03387813323272537,0.9746406141383082,1,0,0,0,0,0,1,0
5379,19123,0,-0.14534887428493243,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.03764683276727465,-0.037646832767274596,0.9746406141383082,0,1,0,0,1,0,0,0
5380,19124,0,-0.14534197930389686,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.05204179476727455,-0.05204179476727455,0.9746406141383082,1,0,0,0,1,0,0,0
5381,19125,0,-0.14529026694613006,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.16000400776727464,-0.16000400776727458,0.9746406141383082,1,0,0,0,0,0,1,0
5382,19126,0,-0.14520451061950018,0.8955796342787719,1.4681292726154007,0.8955796377800159,1.4681292703688922,1,0.33904134476727454,-0.3390413447672746,0.9746406141383082,0,0,1,0,1,0,0,0
5383,19127,0,-0.14519524548873364,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.3583845747672746,-0.3583845747672746,0.9746406141383082,1,0,0,0,0,1,0,0
5384,19128,0,-0.14517822350430207,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.3939221367672746,-0.3939221367672746,0.9746406141383082,0,0,1,0,0,0,1,0
5385,19129,0,-0.14513405253204295,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.48613986076727467,-0.4861398607672746,0.9746406141383082,0,1,0,0,0,0,1,0
5386,19130,0,-0.14512500286943375,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.894405210073264,1,-0.4870556402327254,0.4870556402327254,-0.3919426213785158,0,0,1,0,0,0,0,1
5387,19131,0,-0.14511595320682458,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,-0.44739558323272544,0.44739558323272544,-0.3919426213785158,1,0,0,0,0,0,0,1
5388,19132,0,-0.14510841182131692,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.4143455362327254,0.4143455362327254,-0.3919426213785158,1,0,0,0,0,0,0,1
5389,19133,0,-0.14509311358214425,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.3473011552327254,0.3473011552327254,-0.3919426213785158,0,0,0,1,0,0,0,1
5390,19134,0,-0.14495133553460032,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.27403973276727456,-0.2740397327672746,-0.3919426213785158,0,0,1,0,0,0,0,1
5391,19135,0,-0.14494185493567643,-1.3379239811278356,-1.3339827952620225,-1.337923982354857,-1.333982796666238,1,0.3155883637672746,-0.3155883637672746,-0.3919426213785158,1,0,0,0,0,1,0,0
5392,19136,0,-0.14487075044374711,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.2863832352327254,0.28638323523272546,-0.9061723955678362,0,0,0,1,0,0,0,1
5393,19137,0,-0.1448500655006404,1.4539555452497166,-1.3339827952620225,1.4539555428137343,-1.333982796666238,1,-0.1317938632327254,0.13179386323272546,-0.9061723955678362,0,0,1,0,0,0,1,0
5394,19138,0,-0.14480869561442697,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.17738488076727466,-0.1773848807672746,-0.9061723955678362,0,0,1,0,1,0,0,0
5395,19139,0,-0.14479490565235584,1.4539555452497166,-1.3339827952620225,1.4539555428137343,-1.333982796666238,1,0.2804444627672745,-0.28044446276727464,-0.9061723955678362,1,0,0,0,1,0,0,0
5396,19140,0,-0.14466303914005055,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.17887024976727461,-0.17887024976727461,-0.8181193520422676,0,0,0,1,1,0,0,0
5397,19141,0,-0.14460981850518226,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.4612837302327254,0.4612837302327254,-0.8885617868627225,0,0,0,1,0,1,0,0
5398,19142,0,-0.1445943047978522,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.3480761832327254,0.3480761832327254,-0.8885617868627225,0,0,0,1,1,0,0,0
5399,19143,0,-0.14456090723346118,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.10436549123272537,0.10436549123272543,-0.8885617868627225,1,0,0,0,1,0,0,0
5400,19144,0,-0.14448657071917143,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,0.43808733876727457,-0.43808733876727457,-0.8885617868627225,0,0,1,0,1,0,0,0
5401,19145,0,-0.14444218427875494,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
5402,19146,0,-0.14443615117034883,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.0,0.0,0.0,0,0,1,0,1,0,0,0
5403,19147,0,-0.14429071016412978,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.3285115382327254,0.3285115382327254,0.12933139629285004,0,0,0,1,1,0,0,0
5404,19148,0,-0.14418017499940328,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.012805826767274597,-0.012805826767274597,0.12933139629285004,0,0,0,1,0,0,0,1
5405,19149,0,-0.14389834264957435,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.28001398476727457,-0.28001398476727457,-0.9237830042729499,0,0,1,0,0,0,0,1
5406,19150,0,-0.14386472961702595,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,0.0,0.0,0.0,0,0,1,0,0,0,1,0
5407,19151,0,-0.14381948130398003,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.28109941823272544,0.28109941823272544,-0.620880534544994,1,0,0,0,1,0,0,0
5408,19152,0,-0.14381431006820333,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.2533216402327254,0.2533216402327254,-0.620880534544994,0,1,0,0,0,1,0,0
5409,19153,0,-0.1438026747877058,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,-0.1908216402327254,0.1908216402327254,-0.620880534544994,1,0,0,0,0,1,0,0
5410,19154,0,-0.14374320557627404,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.12862280376727464,-0.12862280376727464,-0.620880534544994,0,0,1,0,0,1,0,0
5411,19155,0,-0.14373803434049734,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.15640058176727456,-0.15640058176727462,-0.620880534544994,0,0,0,1,1,0,0,0
5412,19156,0,-0.14369472524086768,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.38903947076727463,-0.3890394707672746,-0.620880534544994,0,0,0,1,0,1,0,0
5413,19157,0,-0.14367878059722292,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.4746876187672746,-0.4746876187672746,-0.620880534544994,1,0,0,0,0,1,0,0
5414,19158,0,-0.14238575618489616,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.20529497376727457,-0.20529497376727457,-0.6279247780270396,0,1,0,0,0,1,0,0
5415,19159,0,-0.14215692900177818,-0.22117216867833686,2.5889741016718055,-0.2211721722874204,2.5889740971829442,1,-0.09878619023272545,0.09878619023272539,0.7280920922667162,0,1,0,0,1,0,0,0
5416,19160,0,-0.14213581312235674,-0.7795480796492813,3.1493965114364175,-0.7795480773211387,3.1493965105899697,1,-0.0501026332327254,0.05010263323272546,0.7280920922667162,1,0,0,0,0,1,0,0
5417,19161,0,-0.14205048773204157,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.14661867776727455,-0.1466186777672746,0.7280920922667162,0,0,1,0,0,0,0,1
5418,19162,0,-0.1420470402415238,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,0.15456701376727466,-0.1545670137672746,0.7280920922667162,0,0,0,1,0,1,0,0
5419,19163,0,-0.14201428908160482,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.23007620376727467,-0.23007620376727456,0.7280920922667162,0,0,1,0,0,0,0,1
5420,19164,0,-0.1419903721161377,2.012331446728271,1.4681292726154007,2.0123314478474525,1.4681292703688922,1,0.2852177837672746,-0.2852177837672746,0.7280920922667162,0,0,1,0,0,0,0,1
5421,19165,0,-0.1419487867617669,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.38109458476727454,-0.3810945847672746,0.7280920922667162,1,0,0,0,0,1,0,0
5422,19166,0,-0.14194727848466537,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.3845719817672746,-0.3845719817672746,0.7280920922667162,1,0,0,0,0,1,0,0
5423,19167,0,-0.14191043342975654,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.4695198207672746,-0.4695198207672746,0.7280920922667162,0,0,1,0,1,0,0,0
5424,19168,0,-0.14189685893584275,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.4906699802327254,0.49066998023272546,-1.0224024130215867,0,0,0,1,1,0,0,0
5425,19169,0,-0.141863030435137,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.18990369723272538,0.1899036972327255,-1.0224024130215867,1,0,0,0,0,0,0,1
5426,19170,0,-0.14181821305840578,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.2085637357672746,-0.20856373576727455,-1.0224024130215867,0,0,0,1,0,1,0,0
5427,19171,0,-0.14180571590527882,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,0.31967484676727465,-0.3196748467672746,-1.0224024130215867,0,0,1,0,0,0,1,0
5428,19172,0,-0.14172707002784185,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.2881174102327254,0.2881174102327254,-0.5821371953937439,0,1,0,0,0,0,0,1
5429,19173,0,-0.14171715849260322,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.23683535923272542,0.23683535923272536,-0.5821371953937439,1,0,0,0,0,1,0,0
5430,19174,0,-0.1417066005528925,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.18220882623272544,0.18220882623272538,-0.5821371953937439,1,0,0,0,1,0,0,0
5431,19175,0,-0.14163269497491748,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.2001769037672746,-0.2001769037672746,-0.5821371953937439,0,1,0,0,0,0,1,0
5432,19176,0,-0.14162235250336414,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.2536886097672746,-0.2536886097672746,-0.5821371953937439,0,0,1,0,0,0,0,1
5433,19177,0,-0.1415995128786838,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.3718602927672745,-0.3718602927672746,-0.5821371953937439,1,0,0,0,0,0,0,1
5434,19178,0,-0.1415837837031964,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.45324267876727464,-0.4532426787672746,-0.5821371953937439,1,0,0,0,0,1,0,0
5435,19179,0,-0.14157064014559737,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
5436,19180,0,-0.1415564192472115,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.33966423323272543,0.33966423323272543,-1.3534818566777245,0,1,0,0,0,0,1,0
5437,19181,0,-0.1415546955019526,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.3063309002327254,0.30633090023272547,-1.3534818566777245,0,0,0,1,0,0,0,1
5438,19182,0,-0.1410714004249906,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,-0.17373286023272538,0.1737328602327255,-1.1562430391804508,0,0,1,0,0,0,0,1
5439,19183,0,-0.1410472679913661,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.10077694276727456,-0.10077694276727461,-1.1562430391804508,0,1,0,0,0,1,0,0
5440,19184,0,-0.14104274316006152,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.15224753176727457,-0.15224753176727457,-1.1562430391804508,0,1,0,0,0,0,1,0
5441,19185,0,-0.14101214668171616,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
5442,19186,0,-0.14100546716883797,-0.22117216867833686,2.0285516823800127,-0.2211721722874204,2.0285516837759183,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
5443,19187,0,-0.14099598656991405,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.0,0.0,0.0,0,0,1,0,1,0,0,0
